RainToday,Humidity3pm,Pressure3pm,WindGustSpeed
0,-0.6141179864178378,-0.06707360693736952,-1.365361269734507
0,-1.151469125584269,0.7128394044980574,-0.6815284740850577
0,-0.07676684725140637,0.2778879173513842,-0.5295656306074022
0,0.06978346343034765,-0.007080298365400496,-0.6815284740850577
0,-1.4934198505083618,-0.6970033469428909,2.0538027085127397
0,-0.8583685042207612,-0.217056878367258,0.9140813824303241
0,-0.5164177792966684,1.1477908916447306,0.0782857433032194
0,0.3628840847938557,0.8928193302139303,0.45819285199735793
0,0.5582844990361944,-0.007080298365400496,1.0660442259079794
0,-0.46756767573608377,-0.5620184026559947,-0.073677100174436
0,-0.3210173650543297,-0.4420317855120907,-1.2133984262568516
0,-0.3698674686149144,2.7976068773735205,-1.365361269734507
0,0.21633377411210167,-0.4120351312261062,0.6101556954750134
0,0.06978346343034765,-0.007080298365400496,-2.3531197523392673
0,1.4864364666873031,-0.5470200755130024,1.9018398650350843
0,-0.9560687113419305,1.2827758359316268,-0.073677100174436
0,-0.4187175721754991,0.5628561330681688,-1.0614355827791961
0,-0.7118181935390071,0.5928527873541534,1.5979141780797734
0,0.02093335986976298,-0.022078625508392753,-0.22563994365209142
0,0.9979354310814564,-0.007080298365400496,-2.201156908861612
0,0.02093335986976298,0.5478578059251766,-1.2133984262568516
0,0.3628840847938557,1.1027959102157707,-0.073677100174436
0,-1.151469125584269,-0.7270000012288754,-0.9094727393015407
0,-0.8095184006601764,-1.731887919809118,-0.073677100174436
0,-1.6399701611901158,-0.6970033469428909,2.0538027085127397
0,-0.1744670543725757,-0.24705353265322547,0.0782857433032194
0,-1.151469125584269,0.11290631877850346,0.0782857433032194
0,-0.4187175721754991,-1.6418979569511984,0.0782857433032194
0,-0.5164177792966684,-0.11206858836632924,-0.6815284740850577
0,-1.0537689184630998,-0.007080298365400496,-0.7575098958238853
0,0.5582844990361944,-0.007080298365400496,-0.22563994365209142
0,-0.27216726149374504,0.6078511144971286,0.45819285199735793
0,-0.3698674686149144,1.4627557616474998,-0.6815284740850577
1,-0.3210173650543297,-0.007080298365400496,-0.073677100174436
0,0.6559847061573637,1.057800928786794,0.23024858678087481
1,1.388736259566134,0.8178276944989861,-0.9094727393015407
0,-0.46756767573608377,-0.47202843979805814,2.433709817206878
0,0.3628840847938557,-0.007080298365400496,-0.073677100174436
1,0.167483670551517,0.7728327130700093,-1.0614355827791961
1,0.753684913278533,0.5478578059251766,-0.3776027871297468
0,-1.5911200576295312,0.3378812259233362,-0.22563994365209142
1,0.5094343954756096,0.0979079916355112,-0.073677100174436
0,-1.3957196433871926,0.7428360587840419,-0.7575098958238853
0,-1.346869539826608,0.757834385927017,-1.0614355827791961
0,-0.5164177792966684,-0.09707026122333699,-1.5933055349509901
1,1.2910360524449644,-0.022078625508392753,1.445951334602118
0,-1.5422699540689466,-0.2620518597962177,-0.3776027871297468
0,1.6329867773690572,0.0979079916355112,0.45819285199735793
0,-0.9560687113419305,1.41776078021854,-0.7575098958238853
1,0.46058429191502503,-1.6568962840941737,-0.5295656306074022
0,-0.07676684725140637,-0.4120351312261062,0.0782857433032194
0,-1.4934198505083618,-0.007080298365400496,0.45819285199735793
0,-1.5911200576295312,-0.8319882912297871,-0.073677100174436
0,-1.7376703683112853,-1.01196821694566,0.45819285199735793
0,0.02093335986976298,-0.3220451683681697,0.45819285199735793
0,1.6329867773690572,-0.007080298365400496,-2.3531197523392673
0,0.5094343954756096,2.7976068773735205,-1.8972312219063008
0,0.31403398123327103,1.0877975830727786,-0.6815284740850577
0,-0.27216726149374504,-1.1469531612325563,-0.9094727393015407
0,-0.9072186077813458,0.037914683063559225,-0.6815284740850577
0,-0.27216726149374504,3.172565055948242,-0.9094727393015407
0,-1.6888202647507005,-2.166839406955808,0.7621185389526687
0,-1.346869539826608,-0.17206189693828122,-0.3776027871297468
0,0.8025350168391178,0.6078511144971286,-0.9094727393015407
0,0.8025350168391178,0.1878979544934477,-1.2133984262568516
1,-0.027916743690821692,0.8778210030709381,0.45819285199735793
0,-0.8583685042207612,0.30788457163735167,-0.073677100174436
0,-0.9560687113419305,1.3877641259325555,-0.7575098958238853
0,0.06978346343034765,1.1477908916447306,-0.3776027871297468
0,-0.12561695081199103,-0.7569966555148429,-0.22563994365209142
0,1.0467855346420412,-0.007080298365400496,-0.3776027871297468
0,0.02093335986976298,-0.217056878367258,-0.9094727393015407
0,0.02093335986976298,-0.5020250940840427,-0.22563994365209142
0,0.5094343954756096,2.092685501653038,-2.0491940653839564
0,-0.07676684725140637,1.1627892187877227,0.3062300085197025
1,1.2910360524449644,0.7428360587840419,0.0782857433032194
0,-0.22331715793316037,-0.6970033469428909,1.0660442259079794
0,-0.565267882857253,1.9876972116521094,0.9140813824303241
0,0.06978346343034765,-0.5170234212270349,0.7621185389526687
0,1.2910360524449644,-0.2320552055102332,1.0660442259079794
0,-0.8583685042207612,-0.6820050197998986,1.445951334602118
0,0.6559847061573637,2.1076838287960133,-2.0491940653839564
1,-0.5164177792966684,-1.131954834089564,3.0415611911175
1,0.21633377411210167,1.537747397362444,-1.2133984262568516
0,-0.22331715793316037,1.177787545930715,0.9140813824303241
0,0.21633377411210167,-0.35204182265415424,-0.6815284740850577
0,-0.6629680899784224,0.6228494416401209,-0.7575098958238853
0,0.31403398123327103,1.237780854502667,-0.9094727393015407
1,0.02093335986976298,-1.3269330869484293,-0.073677100174436
0,-0.4187175721754991,-0.007080298365400496,0.6101556954750134
0,-0.9560687113419305,-0.14206524265231377,-0.6815284740850577
0,-0.1744670543725757,-0.007080298365400496,-1.0614355827791961
0,-0.9560687113419305,-0.05207527979437727,-0.9094727393015407
0,0.21633377411210167,-0.007080298365400496,-1.2133984262568516
0,-1.3957196433871926,-1.6568962840941737,1.445951334602118
0,-0.8095184006601764,0.29288624449437645,-0.3776027871297468
0,-0.5164177792966684,1.1477908916447306,-0.9094727393015407
1,0.5582844990361944,0.6078511144971286,-0.3776027871297468
0,-0.3210173650543297,-0.8469866183727793,-1.365361269734507
1,1.0467855346420412,-0.007080298365400496,-0.073677100174436
0,-0.3698674686149144,-1.236943124090493,2.433709817206878
0,-0.7118181935390071,0.8778210030709381,-0.5295656306074022
0,-0.12561695081199103,0.2778879173513842,-0.22563994365209142
1,0.02093335986976298,1.537747397362444,-0.3776027871297468
0,0.7048348097179484,1.1477908916447306,0.45819285199735793
0,-1.2980194362660231,0.1878979544934477,-0.073677100174436
0,-0.9560687113419305,-0.3220451683681697,-0.5295656306074022
0,0.5582844990361944,-0.637010038370939,-0.22563994365209142
0,0.8025350168391178,1.41776078021854,-0.22563994365209142
1,-1.0537689184630998,-1.4169230498063659,0.45819285199735793
0,0.21633377411210167,-0.11206858836632924,-0.7575098958238853
0,0.02093335986976298,-0.007080298365400496,-0.073677100174436
0,1.0956356382026258,-0.05207527979437727,0.3062300085197025
0,-1.5422699540689466,-0.1270669155093215,0.45819285199735793
1,-0.8095184006601764,-1.8818711912390065,2.0538027085127397
0,0.9002352239602871,-0.8469866183727793,-0.073677100174436
0,-1.0049188149025152,-0.17206189693828122,-0.5295656306074022
0,-0.5164177792966684,-0.9819715626596756,1.7498770215574289
0,0.3628840847938557,2.152678810224973,-0.7575098958238853
0,-0.3210173650543297,-1.2219447969475006,0.0782857433032194
0,-1.0537689184630998,-0.5620184026559947,-0.3776027871297468
0,0.6071346025967791,-0.6070133840849544,0.3062300085197025
0,0.02093335986976298,-1.2069464698045083,0.6101556954750134
0,0.5582844990361944,-0.15706356979528896,0.23024858678087481
0,-0.07676684725140637,-0.2620518597962177,-0.5295656306074022
0,0.21633377411210167,2.497640334513744,-1.5173241132121624
0,-1.2980194362660231,0.6228494416401209,-0.073677100174436
0,0.46058429191502503,-0.8169899640868119,0.0782857433032194
0,-0.27216726149374504,-0.03707695265138501,0.3062300085197025
0,-1.9819208861142086,0.2778879173513842,-0.3776027871297468
0,-0.1744670543725757,1.2227825273596749,0.3062300085197025
0,0.9002352239602871,0.2178946087794322,-2.0491940653839564
0,-0.46756767573608377,-0.2620518597962177,0.0782857433032194
0,-1.6399701611901158,0.6228494416401209,1.2939884911244626
0,-0.27216726149374504,-0.15706356979528896,-0.073677100174436
0,-0.3210173650543297,0.4128728616382804,0.0782857433032194
0,0.11863356699093232,-0.03707695265138501,-0.5295656306074022
0,1.339886156005549,0.23289293592240742,-0.6815284740850577
0,0.41173418835444037,-0.007080298365400496,-0.073677100174436
0,-0.07676684725140637,-0.7270000012288754,-0.5295656306074022
0,-0.1744670543725757,0.05291301020655148,-0.22563994365209142
0,0.02093335986976298,-0.007080298365400496,-0.073677100174436
0,0.26518387767268636,-0.1270669155093215,-0.7575098958238853
0,-0.9072186077813458,0.06791133734954374,-0.9094727393015407
0,-0.8095184006601764,-1.371928068377389,0.0782857433032194
1,1.1933358453237952,0.42787118878127267,-0.073677100174436
0,-0.6629680899784224,0.6528460959261053,0.9140813824303241
1,0.31403398123327103,-0.06707360693736952,-0.3776027871297468
0,-1.6888202647507005,-0.6670066926569234,0.6101556954750134
0,0.06978346343034765,0.4578678430672401,-1.2133984262568516
0,-1.346869539826608,-0.007080298365400496,-0.073677100174436
0,-0.1744670543725757,0.29288624449437645,-1.0614355827791961
0,-0.027916743690821692,0.17289962735045544,0.23024858678087481
0,-0.12561695081199103,0.3828762073522959,0.23024858678087481
0,-1.8353705754324545,-0.337043495511162,0.0782857433032194
0,-0.46756767573608377,-1.251941451233485,-0.073677100174436
0,0.11863356699093232,0.3528795530663284,-0.9094727393015407
0,-0.5164177792966684,0.757834385927017,-0.5295656306074022
0,-0.46756767573608377,0.5628561330681688,-0.6815284740850577
0,1.4375863631267185,1.4477574345045245,-0.6815284740850577
0,0.9490853275208717,-0.2620518597962177,-0.3776027871297468
0,0.02093335986976298,-0.15706356979528896,-0.3776027871297468
0,1.8772372951719805,0.39787453449528815,-1.365361269734507
0,-0.6629680899784224,2.0776871745100287,-0.9094727393015407
0,0.02093335986976298,-0.8769832726587639,-0.3776027871297468
1,0.3628840847938557,0.36787788020932066,-0.7575098958238853
0,-0.27216726149374504,0.29288624449437645,0.0782857433032194
0,-1.346869539826608,-0.4120351312261062,-0.073677100174436
0,0.3628840847938557,0.2628895902083919,-0.5295656306074022
0,1.2910360524449644,1.2227825273596749,-0.7575098958238853
0,-0.6629680899784224,-0.20205855122426575,0.9140813824303241
0,-1.4934198505083618,0.8328260216419613,-0.073677100174436
0,-0.3698674686149144,1.1027959102157707,-0.7575098958238853
0,-1.0049188149025152,-1.1019581798035967,-0.7575098958238853
0,-1.78652047187187,-0.36704014979714644,-0.22563994365209142
0,-0.9560687113419305,-1.2669397783764773,-0.7575098958238853
0,-1.933070782553624,0.5328594787821843,-0.073677100174436
0,-0.12561695081199103,0.11290631877850346,-0.9094727393015407
0,-0.07676684725140637,-0.14206524265231377,-0.9094727393015407
0,-0.1744670543725757,0.6978410773550651,-0.5295656306074022
0,-0.3210173650543297,0.2628895902083919,2.8895983476398444
0,-0.9072186077813458,1.5077507430764594,-0.073677100174436
0,0.3628840847938557,0.7128394044980574,0.45819285199735793
0,0.3628840847938557,0.00791802877757471,0.45819285199735793
0,-1.3957196433871926,0.17289962735045544,-0.073677100174436
0,1.1444857417632104,1.8827089216511805,0.0782857433032194
0,-1.7376703683112853,-0.45703011265506593,0.7621185389526687
0,0.02093335986976298,-0.007080298365400496,-0.073677100174436
1,0.9002352239602871,-1.131954834089564,-1.7452683784286456
0,-1.8353705754324545,-0.09707026122333699,-0.9094727393015407
0,1.388736259566134,-0.007080298365400496,0.6101556954750134
0,0.41173418835444037,-0.5170234212270349,-0.073677100174436
0,0.21633377411210167,0.757834385927017,-0.5295656306074022
0,-1.151469125584269,0.5778544602111612,-1.365361269734507
0,-1.78652047187187,0.47286617021023236,-0.073677100174436
0,-2.030770989674793,-0.8319882912297871,-0.073677100174436
1,-0.22331715793316037,0.23289293592240742,1.0660442259079794
0,-1.3957196433871926,-0.1270669155093215,-0.5295656306074022
0,-0.9072186077813458,1.0877975830727786,0.45819285199735793
0,-1.1026190220236844,-0.35204182265415424,-0.6815284740850577
0,-0.27216726149374504,-0.9969698898026679,0.7621185389526687
0,-0.3210173650543297,-1.0569631983746197,-0.5295656306074022
0,-0.3210173650543297,2.152678810224973,-1.5173241132121624
0,-0.7118181935390071,1.237780854502667,-0.073677100174436
0,0.3628840847938557,0.30788457163735167,-0.9094727393015407
0,-1.0049188149025152,-1.3569297412343968,-0.7575098958238853
0,-1.200319229144854,0.7728327130700093,-0.22563994365209142
0,-0.7606682970995918,0.8478243487849536,-1.5933055349509901
0,0.41173418835444037,-0.8019916369438196,-0.9094727393015407
0,-1.4445697469477772,-0.217056878367258,-0.3776027871297468
0,0.3628840847938557,1.5677440516484284,-1.5173241132121624
0,0.02093335986976298,-0.007080298365400496,-0.3776027871297468
0,-0.5164177792966684,-0.7719949826578351,0.0782857433032194
0,0.21633377411210167,-1.1619514883755486,1.2939884911244626
0,-0.5164177792966684,0.7128394044980574,-0.6815284740850577
0,-0.6141179864178378,1.6427356873633727,-1.0614355827791961
1,0.41173418835444037,0.8778210030709381,-1.365361269734507
0,-0.27216726149374504,-0.007080298365400496,-1.5933055349509901
0,-0.27216726149374504,0.8628226759279458,-0.6815284740850577
0,-1.2980194362660231,-0.24705353265322547,0.0782857433032194
0,-0.7606682970995918,-0.17206189693828122,1.445951334602118
0,-1.151469125584269,0.20289628163643997,0.9140813824303241
1,-0.46756767573608377,0.4878644973532246,0.9140813824303241
0,1.388736259566134,-0.007080298365400496,-0.073677100174436
0,0.167483670551517,0.6378477687831131,-0.6815284740850577
0,-0.46756767573608377,0.42787118878127267,-1.0614355827791961
0,0.02093335986976298,1.057800928786794,0.3062300085197025
0,-0.6141179864178378,0.142902973064488,-0.3776027871297468
0,-0.07676684725140637,0.9078176573569056,-0.073677100174436
0,0.02093335986976298,0.9078176573569056,-0.073677100174436
1,-0.8583685042207612,-0.24705353265322547,0.45819285199735793
0,-0.6141179864178378,-0.007080298365400496,3.1175426128563273
0,-1.9819208861142086,-0.4870267669410504,0.0782857433032194
0,-0.7118181935390071,1.4027624530755307,-0.9094727393015407
0,0.46058429191502503,0.17289962735045544,-0.3776027871297468
0,-1.6888202647507005,0.29288624449437645,0.7621185389526687
1,0.5094343954756096,-1.7168895926661427,-0.22563994365209142
0,1.2910360524449644,0.7278377316410496,0.0782857433032194
1,-0.6629680899784224,0.7128394044980574,-0.22563994365209142
1,1.5352865702478877,-0.007080298365400496,1.2180070693856349
1,1.4375863631267185,-0.35204182265415424,1.0660442259079794
0,0.6559847061573637,0.0979079916355112,-1.2133984262568516
0,-0.4187175721754991,2.45264535308475,-1.5173241132121624
0,0.31403398123327103,-1.0269665440886524,-0.073677100174436
0,0.6071346025967791,1.4927524159334842,-0.5295656306074022
1,0.46058429191502503,-0.5770167297989869,-0.073677100174436
0,-0.7606682970995918,1.717727323078317,-0.3776027871297468
0,-1.2491693327054385,0.8628226759279458,0.3062300085197025
0,-1.2980194362660231,0.05291301020655148,-0.7575098958238853
0,-1.151469125584269,0.6228494416401209,-0.3776027871297468
0,-1.2491693327054385,0.15790130020746318,-0.5295656306074022
0,-0.3210173650543297,-0.007080298365400496,0.9140813824303241
0,0.06978346343034765,-0.007080298365400496,-0.3776027871297468
0,0.26518387767268636,-0.007080298365400496,-0.073677100174436
0,-0.07676684725140637,0.7878310402130015,-0.3776027871297468
1,1.2910360524449644,-0.6670066926569234,0.0782857433032194
1,0.5582844990361944,0.8778210030709381,-1.5173241132121624
0,0.167483670551517,0.20289628163643997,-0.3776027871297468
1,0.5582844990361944,-0.8919815998017562,-1.2133984262568516
1,-0.7118181935390071,-1.611901302665214,2.433709817206878
0,-1.5911200576295312,0.42787118878127267,-0.6815284740850577
0,-0.027916743690821692,-0.4420317855120907,0.6101556954750134
0,0.06978346343034765,1.7627223045072766,-0.7575098958238853
0,-0.4187175721754991,0.8478243487849536,-0.3776027871297468
0,-0.6629680899784224,-0.06707360693736952,-0.9094727393015407
0,0.753684913278533,0.5778544602111612,1.445951334602118
0,0.6071346025967791,-0.007080298365400496,-0.073677100174436
0,-1.0537689184630998,0.2478912630653997,-0.3776027871297468
0,-1.9819208861142086,-0.5020250940840427,0.3062300085197025
0,-0.46756767573608377,-0.637010038370939,1.2939884911244626
0,-0.3210173650543297,0.30788457163735167,-0.073677100174436
0,-0.46756767573608377,0.08290966449251895,0.6101556954750134
1,-0.07676684725140637,1.1477908916447306,-0.22563994365209142
1,0.5582844990361944,0.6828427502120729,-0.3776027871297468
0,0.9490853275208717,0.44286951592426493,-0.22563994365209142
0,-0.12561695081199103,2.257667100225902,-0.3776027871297468
0,0.5094343954756096,0.037914683063559225,-0.5295656306074022
0,-1.4445697469477772,-0.09707026122333699,-0.5295656306074022
0,0.9490853275208717,0.02291635592056697,-1.365361269734507
0,1.6329867773690572,-0.2320552055102332,-0.6815284740850577
0,0.31403398123327103,0.32288289878034393,-0.6815284740850577
0,0.06978346343034765,0.44286951592426493,-0.5295656306074022
0,-0.1744670543725757,-1.371928068377389,-0.6815284740850577
0,-1.5422699540689466,-1.7168895926661427,0.7621185389526687
1,1.0467855346420412,-1.0269665440886524,-0.9094727393015407
0,0.31403398123327103,-0.007080298365400496,-1.365361269734507
0,0.167483670551517,0.5478578059251766,0.23024858678087481
0,-0.7606682970995918,-0.4870267669410504,-0.073677100174436
0,0.5582844990361944,0.4578678430672401,-1.5173241132121624
1,0.9002352239602871,-0.7719949826578351,-0.5295656306074022
0,-0.3698674686149144,-0.2320552055102332,-0.6815284740850577
0,0.3628840847938557,-0.022078625508392753,-0.7575098958238853
0,0.9002352239602871,-0.007080298365400496,-1.8972312219063008
0,0.3628840847938557,1.5977407059344129,-0.9094727393015407
0,0.5094343954756096,-1.311934759805437,0.6101556954750134
0,-0.7118181935390071,-0.007080298365400496,-0.6815284740850577
0,-1.2980194362660231,-1.2069464698045083,0.3062300085197025
0,-0.46756767573608377,-0.3220451683681697,1.2180070693856349
0,1.2910360524449644,1.4477574345045245,-0.073677100174436
0,-1.0537689184630998,-0.7569966555148429,-0.073677100174436
0,0.02093335986976298,-0.5620184026559947,-0.7575098958238853
0,-0.12561695081199103,0.7428360587840419,-0.073677100174436
0,1.339886156005549,0.15790130020746318,2.0538027085127397
0,-1.0049188149025152,-0.8019916369438196,-0.073677100174436
1,0.6559847061573637,1.1627892187877227,-1.0614355827791961
1,1.388736259566134,-1.911867845524991,-2.0491940653839564
0,0.6559847061573637,-0.007080298365400496,-1.8972312219063008
0,-1.78652047187187,-1.01196821694566,1.2939884911244626
0,-1.2491693327054385,0.8178276944989861,-0.073677100174436
0,-1.0537689184630998,-0.007080298365400496,0.3062300085197025
0,-0.8583685042207612,0.4578678430672401,-0.073677100174436
0,-0.6141179864178378,1.1477908916447306,-0.5295656306074022
0,-0.1744670543725757,-0.47202843979805814,0.0782857433032194
0,0.753684913278533,-0.8619849455157717,2.205765551990395
0,-0.1744670543725757,-1.7618845740951024,2.737635504162189
0,-0.9072186077813458,-0.1270669155093215,-0.6815284740850577
0,-1.151469125584269,0.5928527873541534,0.7621185389526687
1,1.5841366738084726,0.05291301020655148,-0.6815284740850577
0,0.02093335986976298,1.7627223045072766,-1.2133984262568516
1,0.11863356699093232,-0.6820050197998986,0.45819285199735793
0,-0.7606682970995918,-0.9219782540877236,0.23024858678087481
0,-0.6141179864178378,0.08290966449251895,2.0538027085127397
0,0.6071346025967791,0.8628226759279458,0.23024858678087481
0,0.06978346343034765,-0.9369765812307158,-0.22563994365209142
0,-0.6629680899784224,0.7878310402130015,-0.6815284740850577
0,-0.3210173650543297,2.4826420073707345,1.2180070693856349
1,0.5582844990361944,0.02291635592056697,1.7498770215574289
0,-0.3698674686149144,-0.36704014979714644,0.23024858678087481
0,-0.027916743690821692,-0.007080298365400496,-0.073677100174436
0,0.41173418835444037,-0.007080298365400496,-0.073677100174436
0,-0.46756767573608377,1.717727323078317,0.3062300085197025
0,-0.6141179864178378,0.42787118878127267,-0.6815284740850577
0,-0.07676684725140637,-0.45703011265506593,0.3062300085197025
0,0.46058429191502503,-0.1270669155093215,-0.3776027871297468
0,0.02093335986976298,-0.007080298365400496,-0.073677100174436
0,0.21633377411210167,1.1927858730737073,0.3062300085197025
0,-2.1284711967959624,-1.0419648712316445,0.3062300085197025
0,0.02093335986976298,-0.007080298365400496,0.0782857433032194
0,1.8283871916113958,2.2276704459399173,-0.9094727393015407
0,0.9002352239602871,2.2426687730829267,-1.5173241132121624
0,-0.565267882857253,1.4477574345045245,-0.5295656306074022
0,-0.7118181935390071,-0.2620518597962177,-1.5933055349509901
0,0.11863356699093232,0.36787788020932066,-0.073677100174436
0,-1.6888202647507005,-1.236943124090493,0.45819285199735793
0,-0.3210173650543297,-0.11206858836632924,1.0660442259079794
1,-1.0049188149025152,-1.4469197040923332,-0.9094727393015407
0,0.41173418835444037,1.3727657987895803,-0.9094727393015407
0,-0.8095184006601764,-0.4120351312261062,-0.5295656306074022
0,-0.3210173650543297,0.8478243487849536,1.0660442259079794
0,-1.7376703683112853,-1.311934759805437,-0.22563994365209142
0,-0.8583685042207612,-0.1270669155093215,-0.5295656306074022
0,-1.8842206789930391,-0.11206858836632924,0.0782857433032194
1,-1.2491693327054385,-0.5620184026559947,0.45819285199735793
0,0.6071346025967791,-1.01196821694566,1.7498770215574289
0,0.31403398123327103,-1.3419314140914216,-0.5295656306074022
0,-0.027916743690821692,0.9828092930718498,-0.9094727393015407
0,-0.07676684725140637,-0.2920485140822022,-1.5933055349509901
0,1.2421859488843798,-0.007080298365400496,0.23024858678087481
0,-0.5164177792966684,-0.7419983283718676,0.23024858678087481
0,-1.5422699540689466,-1.2819381055194525,0.3062300085197025
0,-0.6141179864178378,0.5778544602111612,1.2939884911244626
0,-0.3210173650543297,-1.9718611540969428,0.23024858678087481
0,0.9490853275208717,0.02291635592056697,-0.3776027871297468
1,1.5841366738084726,0.1878979544934477,2.2817469737292226
0,0.8025350168391178,1.5227490702194688,-0.6815284740850577
0,0.41173418835444037,-0.007080298365400496,0.23024858678087481
0,0.6071346025967791,-1.5069130126642851,-1.0614355827791961
0,-0.8095184006601764,0.5478578059251766,0.45819285199735793
0,1.1444857417632104,-0.35204182265415424,0.45819285199735793
0,-0.5164177792966684,0.2178946087794322,0.7621185389526687
1,0.7048348097179484,0.6228494416401209,-0.3776027871297468
0,-1.1026190220236844,0.20289628163643997,-0.5295656306074022
0,-0.07676684725140637,0.1878979544934477,0.6101556954750134
